sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
unknown,VD,202108,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-08,0,NA,NA,0
unknown,VS,202108,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-08,0,NA,NA,0
unknown,ZG,202108,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-08,0,NA,NA,NA
unknown,ZH,202108,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-08,0,NA,NA,0
male,AG,202109,0,TRUE,333,NA,NA,353433,0,94.22,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-1,-0.28,-100,NA
male,AI,202109,0,TRUE,9,NA,NA,8389,0,107.28,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,AR,202109,0,TRUE,38,NA,NA,27993,0,135.75,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,BE,202109,5,TRUE,550,0.833,83.3,514609,0.97,106.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,2,0.39,66.7,45.8
male,BL,202109,2,TRUE,106,1,100,143638,1.39,73.8,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,2,1.39,NA,NA
male,BS,202109,0,TRUE,99,NA,NA,95406,0,103.77,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,FL,202109,1,TRUE,27,1,100,19368,5.16,139.41,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,1,5.16,NA,NA
male,FR,202109,3,TRUE,238,0.75,75,165058,1.82,144.19,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,15
male,GE,202109,2,TRUE,387,0.5,50,246918,0.81,156.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,-50
male,GL,202109,1,TRUE,41,1,100,20812,4.8,197,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,0
male,GR,202109,1,TRUE,95,0.5,50,101045,0.99,94.02,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,1,0.99,NA,NA
male,JU,202109,0,TRUE,31,NA,NA,36522,0,84.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,LU,202109,0,TRUE,155,NA,NA,209465,0,74,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,NE,202109,3,TRUE,188,0.6,60,86394,3.47,217.61,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,17.1
male,NW,202109,0,TRUE,11,NA,NA,22488,0,48.91,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,OW,202109,0,TRUE,18,NA,NA,19454,0,92.53,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-1,-5.14,-100,NA
male,SG,202109,1,TRUE,363,0.167,16.7,260651,0.38,139.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,-8.3
male,SH,202109,0,TRUE,31,0,0,41608,0,74.5,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,0
male,SO,202109,1,TRUE,122,0.25,25,140047,0.71,87.11,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,-75
male,SZ,202109,0,TRUE,125,NA,NA,84061,0,148.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,TG,202109,2,TRUE,216,0.667,66.7,144147,1.39,149.85,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-2,-1.38,-50,-33.3
male,TI,202109,2,TRUE,480,0.4,40,171449,1.17,279.97,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,-26.700000000000003
male,UR,202109,0,TRUE,22,NA,NA,18844,0,116.75,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,VD,202109,5,TRUE,502,0.625,62.5,404311,1.24,124.16,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-1,-0.24,-16.7,-4.200000000000003
male,VS,202109,2,TRUE,371,0.667,66.7,175475,1.14,211.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,1,0.57,100,41.7
male,ZG,202109,0,TRUE,38,NA,NA,65741,0,57.8,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
male,ZH,202109,3,TRUE,644,0.333,33.300000000000004,780245,0.38,82.54,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-4,-0.52,-57.1,-54.199999999999996
female,AG,202109,0,TRUE,282,NA,NA,349653,0,80.65,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-3,-0.86,-100,NA
female,AI,202109,0,TRUE,6,NA,NA,7971,0,75.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,AR,202109,0,TRUE,23,NA,NA,27592,0,83.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,BE,202109,1,TRUE,482,0.167,16.7,532864,0.19,90.45,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-4,-0.75,-80,-45.8
female,BL,202109,0,TRUE,103,0,0,149179,0,69.04,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,BS,202109,0,TRUE,99,NA,NA,100630,0,98.38,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,FL,202109,0,TRUE,29,0,0,19687,0,147.31,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,FR,202109,1,TRUE,201,0.25,25,164751,0.61,122,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-1,-0.6,-50,-15
female,GE,202109,2,TRUE,341,0.5,50,262530,0.76,129.89,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,2,0.76,NA,50
female,GL,202109,0,TRUE,20,0,0,20378,0,98.15,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,0
female,GR,202109,1,TRUE,79,0.5,50,100331,1,78.74,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,1,1,NA,NA
female,JU,202109,0,TRUE,27,NA,NA,37276,0,72.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,LU,202109,0,TRUE,142,NA,NA,210861,0,67.34,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,NE,202109,2,TRUE,150,0.4,40,89772,2.23,167.09,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-2,-2.23,-50,-17.099999999999994
female,NW,202109,0,TRUE,11,NA,NA,21406,0,51.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,OW,202109,0,TRUE,20,NA,NA,18981,0,105.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,SG,202109,5,TRUE,326,0.833,83.3,258594,1.93,126.07,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,2,0.77,66.7,8.299999999999997
female,SH,202109,2,TRUE,30,1,100,42387,4.72,70.78,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,1,2.36,100,0
female,SO,202109,3,TRUE,135,0.75,75,140198,2.14,96.29,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,3,2.14,NA,75
female,SZ,202109,0,TRUE,77,NA,NA,79628,0,96.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,TG,202109,1,TRUE,175,0.333,33.300000000000004,141817,0.71,123.4,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,1,0.71,NA,33.300000000000004
female,TI,202109,3,TRUE,370,0.6,60,180732,1.66,204.72,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,2,1.11,200,26.699999999999996
female,UR,202109,0,TRUE,17,NA,NA,18203,0,93.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,NA,NA
female,VD,202109,3,TRUE,434,0.375,37.5,418657,0.72,103.66,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,0,0,4.199999999999996
female,VS,202109,1,TRUE,274,0.333,33.300000000000004,177734,0.56,154.16,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-2,-1.13,-66.7,-41.699999999999996
female,ZG,202109,0,TRUE,50,NA,NA,64046,0,78.07,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,-1,-1.56,-100,NA
female,ZH,202109,6,TRUE,612,0.667,66.7,784417,0.76,78.02,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,5,0.63,500,54.2
unknown,AG,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,AI,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,AR,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,BE,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,BL,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,BS,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,FL,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,FR,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,GE,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,GL,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,GR,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,JU,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,LU,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,NE,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,NW,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,OW,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,SG,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,SH,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,SO,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,SZ,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,TG,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,TI,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,UR,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,VD,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,VS,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
unknown,ZG,202109,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,NA
unknown,ZH,202109,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-09,0,NA,NA,0
male,AG,202110,1,TRUE,334,1,100,353433,0.28,94.5,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.28,NA,NA
male,AI,202110,0,TRUE,9,NA,NA,8389,0,107.28,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,AR,202110,0,TRUE,38,NA,NA,27993,0,135.75,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,BE,202110,6,TRUE,556,0.857,85.7,514609,1.17,108.04,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.2,20,2.4000000000000057
male,BL,202110,0,TRUE,106,NA,NA,143638,0,73.8,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-2,-1.39,-100,NA
male,BS,202110,0,TRUE,99,0,0,95406,0,103.77,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,FL,202110,0,TRUE,27,NA,NA,19368,0,139.41,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-1,-5.16,-100,NA
male,FR,202110,1,TRUE,239,0.25,25,165058,0.61,144.8,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-2,-1.21,-66.7,-50
male,GE,202110,0,TRUE,387,NA,NA,246918,0,156.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-2,-0.81,-100,NA
male,GL,202110,0,TRUE,41,NA,NA,20812,0,197,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-1,-4.8,-100,NA
male,GR,202110,1,TRUE,96,0.333,33.300000000000004,101045,0.99,95.01,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,0,-16.699999999999996
male,JU,202110,0,TRUE,31,NA,NA,36522,0,84.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,LU,202110,1,TRUE,156,1,100,209465,0.48,74.48,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.48,NA,NA
male,NE,202110,3,TRUE,191,0.333,33.300000000000004,86394,3.47,221.08,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,0,-26.699999999999996
male,NW,202110,0,TRUE,11,NA,NA,22488,0,48.91,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,OW,202110,0,TRUE,18,NA,NA,19454,0,92.53,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,SG,202110,2,TRUE,365,0.5,50,260651,0.77,140.03,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.39,100,33.3
male,SH,202110,3,TRUE,34,0.75,75,41608,7.21,81.72,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,3,7.21,NA,75
male,SO,202110,0,TRUE,122,NA,NA,140047,0,87.11,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-1,-0.71,-100,NA
male,SZ,202110,3,TRUE,128,1,100,84061,3.57,152.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,3,3.57,NA,NA
male,TG,202110,2,TRUE,218,1,100,144147,1.39,151.23,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,0,33.3
male,TI,202110,3,TRUE,483,0.5,50,171449,1.75,281.72,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.58,50,10
male,UR,202110,0,TRUE,22,NA,NA,18844,0,116.75,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,VD,202110,10,TRUE,512,0.769,76.9,404311,2.47,126.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,5,1.23,100,14.400000000000006
male,VS,202110,1,TRUE,372,1,100,175475,0.57,212,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-1,-0.57,-50,33.3
male,ZG,202110,0,TRUE,38,0,0,65741,0,57.8,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
male,ZH,202110,8,TRUE,652,0.533,53.300000000000004,780245,1.03,83.56,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,5,0.65,166.7,20
female,AG,202110,0,TRUE,282,0,0,349653,0,80.65,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,AI,202110,0,TRUE,6,NA,NA,7971,0,75.27,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,AR,202110,0,TRUE,23,NA,NA,27592,0,83.36,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,BE,202110,1,TRUE,483,0.143,14.299999999999999,532864,0.19,90.64,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,0,-2.4000000000000004
female,BL,202110,0,TRUE,103,NA,NA,149179,0,69.04,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,BS,202110,1,TRUE,100,1,100,100630,0.99,99.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.99,NA,NA
female,FL,202110,0,TRUE,29,NA,NA,19687,0,147.31,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,FR,202110,3,TRUE,204,0.75,75,164751,1.82,123.82,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,2,1.21,200,50
female,GE,202110,0,TRUE,341,NA,NA,262530,0,129.89,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-2,-0.76,-100,NA
female,GL,202110,0,TRUE,20,NA,NA,20378,0,98.15,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,GR,202110,2,TRUE,81,0.667,66.7,100331,1.99,80.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.99,100,16.700000000000003
female,JU,202110,0,TRUE,27,NA,NA,37276,0,72.43,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,LU,202110,0,TRUE,142,0,0,210861,0,67.34,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,NE,202110,6,TRUE,156,0.667,66.7,89772,6.68,173.77,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,4,4.45,200,26.700000000000003
female,NW,202110,0,TRUE,11,NA,NA,21406,0,51.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,OW,202110,0,TRUE,20,NA,NA,18981,0,105.37,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,SG,202110,2,TRUE,328,0.5,50,258594,0.77,126.84,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-3,-1.16,-60,-33.3
female,SH,202110,1,TRUE,31,0.25,25,42387,2.36,73.14,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-1,-2.36,-50,-75
female,SO,202110,0,TRUE,135,NA,NA,140198,0,96.29,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-3,-2.14,-100,NA
female,SZ,202110,0,TRUE,77,0,0,79628,0,96.7,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,TG,202110,0,TRUE,175,0,0,141817,0,123.4,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-1,-0.71,-100,-33.300000000000004
female,TI,202110,3,TRUE,373,0.5,50,180732,1.66,206.38,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,0,-10
female,UR,202110,0,TRUE,17,NA,NA,18203,0,93.39,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,NA,NA
female,VD,202110,3,TRUE,437,0.231,23.1,418657,0.72,104.38,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,0,0,-14.399999999999999
female,VS,202110,0,TRUE,274,0,0,177734,0,154.16,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,-1,-0.56,-100,-33.300000000000004
female,ZG,202110,1,TRUE,51,1,100,64046,1.56,79.63,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,1.56,NA,NA
female,ZH,202110,7,TRUE,619,0.467,46.7,784417,0.89,78.91,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,1,0.13,16.7,-20
unknown,AG,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,AI,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,AR,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,BE,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,BL,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,BS,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,FL,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,FR,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,GE,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,GL,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,GR,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,JU,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,LU,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,NE,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,NW,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,OW,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,SG,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,SH,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,SO,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,SZ,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,TG,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,TI,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,UR,202110,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,VD,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,VS,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
unknown,ZG,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,NA
unknown,ZH,202110,0,TRUE,0,0,0,NA,NA,NA,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-10,0,NA,NA,0
male,AG,202111,4,TRUE,338,0.5,50,353433,1.13,95.63,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,3,0.85,300,-50
male,AI,202111,0,TRUE,9,NA,NA,8389,0,107.28,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,0,0,NA,NA
male,AR,202111,1,TRUE,39,1,100,27993,3.57,139.32,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,1,3.57,NA,NA
male,BE,202111,1,TRUE,557,0.25,25,514609,0.19,108.24,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,-5,-0.98,-83.3,-60.7
male,BL,202111,0,TRUE,106,NA,NA,143638,0,73.8,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,0,0,NA,NA
male,BS,202111,1,TRUE,100,1,100,95406,1.05,104.82,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,1,1.05,NA,100
male,FL,202111,0,TRUE,27,NA,NA,19368,0,139.41,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,0,0,NA,NA
male,FR,202111,0,TRUE,239,NA,NA,165058,0,144.8,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,-1,-0.61,-100,NA
male,GE,202111,0,TRUE,387,NA,NA,246918,0,156.73,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,0,0,NA,NA
male,GL,202111,1,TRUE,42,1,100,20812,4.8,201.81,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,1,4.8,NA,NA
male,GR,202111,1,TRUE,97,1,100,101045,0.99,96,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,0,0,0,66.69999999999999
male,JU,202111,0,TRUE,31,NA,NA,36522,0,84.88,COVID19Death,sex,2023-11-28_06-00-38,isoweek,2021-11,0,0,NA,NA
