nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,sum2w,sum4w,anteil_pos_2w,anteil_pos_4w,anteil_pos_mean2w,timeframe_2w,timeframe_4w,sumTotal_last2w,sumTotal_last4w,mean2w,mean4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_diff_last_age,entries_diff_week,entries_diff_last
all,GE,202316,751,91,660,1770456,12.1,-3.200000000000001,18.5,1,100,509448,147.41,347524.38,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-16,-3,-0.59,-0.4,0,TRUE,1505,3565,13.69,12.37,6.8,FALSE,FALSE,NA,NA,752.5,891.25,147.71,174.94,NA,NA,295.42,699.78,7,0,1027
all,GE,202317,755,120,635,1771211,15.9,3.8000000000000007,18.5,1,100,509448,148.2,347672.58,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-17,4,0.79,0.5,0,TRUE,1506,3396,14.01,13.28,7,FALSE,FALSE,NA,NA,753,849,147.81,166.65,NA,NA,295.61,666.6,7,0,1027
all,GE,202318,569,101,468,1771780,17.8,1.9000000000000004,18.5,1,100,509448,111.69,347784.27,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-18,-186,-36.51,-24.6,0,TRUE,1324,2829,16.69,15.09,8.3,FALSE,FALSE,NA,NA,662,707.25,129.94,138.83,NA,NA,259.89,555.31,7,0,1027
all,GE,202319,483,71,412,1772263,14.7,-3.1000000000000014,18.5,1,100,509448,94.81,347879.08,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-19,-86,-16.88,-15.1,0,TRUE,1052,2558,16.35,14.97,8.2,FALSE,FALSE,NA,NA,526,639.5,103.25,125.53,NA,NA,206.5,502.11,7,0,1027
all,GE,202320,420,52,368,1772683,12.4,-2.299999999999999,18.5,1,100,509448,82.44,347961.52,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-20,-63,-12.37,-13,0,TRUE,903,2227,13.62,15.45,6.8,FALSE,FALSE,NA,NA,451.5,556.75,88.63,109.28,NA,NA,177.25,437.14,7,0,1027
all,GE,202321,445,75,370,1773128,16.9,4.499999999999998,18.5,1,100,509448,87.35,348048.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-21,25,4.91,6,0,TRUE,865,1917,14.68,15.6,7.3,FALSE,FALSE,NA,NA,432.5,479.25,84.9,94.07,NA,NA,169.79,376.29,7,0,1027
all,GE,202322,391,47,344,1773519,12,-4.899999999999999,18.5,1,100,509448,76.75,348125.62,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-22,-54,-10.6,-12.1,0,TRUE,836,1739,14.59,14.09,7.3,FALSE,FALSE,NA,NA,418,434.75,82.05,85.34,NA,NA,164.1,341.35,7,0,1027
all,GE,202323,381,35,346,1773900,9.2,-2.8000000000000007,18.5,1,100,509448,74.79,348200.41,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-23,-10,-1.96,-2.6,0,TRUE,772,1637,10.62,12.77,5.3,FALSE,FALSE,NA,NA,386,409.25,75.77,80.33,NA,NA,151.54,321.33,7,0,1027
all,GE,202324,347,31,316,1774247,8.9,-0.29999999999999893,18.5,1,100,509448,68.11,348268.52,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-24,-34,-6.68,-8.9,0,TRUE,728,1564,9.07,12.02,4.5,FALSE,FALSE,NA,NA,364,391,71.45,76.75,NA,NA,142.9,307,7,0,1027
all,GE,202325,353,30,323,1774600,8.5,-0.40000000000000036,18.5,1,100,509448,69.29,348337.81,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-25,6,1.18,1.7,0,TRUE,700,1472,8.71,9.71,4.4,FALSE,FALSE,NA,NA,350,368,68.7,72.24,NA,NA,137.4,288.94,7,0,1027
all,GE,202326,292,13,279,1774892,4.5,-4,18.5,1,100,509448,57.32,348395.13,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-26,-61,-11.97,-17.3,0,TRUE,645,1373,6.67,7.94,3.3,FALSE,FALSE,NA,NA,322.5,343.25,63.3,67.38,NA,NA,126.61,269.51,7,0,1027
all,GE,202327,298,10,288,1775190,3.4,-1.1,18.5,1,100,509448,58.49,348453.62,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-27,6,1.17,2.1,0,TRUE,590,1290,3.9,6.51,1.9,FALSE,FALSE,NA,NA,295,322.5,57.91,63.3,NA,NA,115.81,253.22,7,0,1027
all,GE,202328,333,21,312,1775523,6.3,2.9,18.5,1,100,509448,65.36,348518.99,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-28,35,6.87,11.7,0,TRUE,631,1276,4.91,5.8,2.5,FALSE,FALSE,NA,NA,315.5,319,61.93,62.62,NA,NA,123.86,250.47,7,0,1027
all,GE,202329,264,27,237,1775787,10.2,3.8999999999999995,18.5,1,100,509448,51.82,348570.81,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-29,-69,-13.54,-20.7,0,TRUE,597,1187,8.04,5.98,4,FALSE,FALSE,NA,NA,298.5,296.75,58.59,58.25,NA,NA,117.19,233,7,0,1027
all,GE,202330,255,25,230,1776042,9.8,-0.3999999999999986,18.5,1,100,509448,50.05,348620.86,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-30,-9,-1.77,-3.4,0,TRUE,519,1150,10.02,7.22,5,FALSE,FALSE,NA,NA,259.5,287.5,50.94,56.43,NA,NA,101.87,225.73,7,0,1027
all,GE,202331,279,28,251,1776321,10,0.1999999999999993,18.5,1,100,509448,54.77,348675.63,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-31,24,4.72,9.4,0,TRUE,534,1131,9.93,8.93,5,FALSE,FALSE,NA,NA,267,282.75,52.41,55.5,NA,NA,104.82,222,7,0,1027
all,GE,202332,427,74,353,1776748,17.3,7.300000000000001,18.5,1,100,509448,83.82,348759.44,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-32,148,29.05,53,0,TRUE,706,1225,14.45,12.57,7.2,FALSE,FALSE,NA,NA,353,306.25,69.29,60.11,NA,NA,138.58,240.46,7,0,1027
all,GE,202333,476,88,388,1777224,18.5,1.1999999999999993,18.5,1,100,509448,93.43,348852.88,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-33,49,9.61,11.5,0,TRUE,903,1437,17.94,14.96,9,FALSE,FALSE,NA,NA,451.5,359.25,88.63,70.52,NA,NA,177.25,282.07,7,0,1027
all,GE,202334,498,85,413,1777722,17.1,-1.3999999999999986,18.5,1,100,509448,97.75,348950.63,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-34,22,4.32,4.6,0,TRUE,974,1680,17.76,16.37,8.9,FALSE,FALSE,NA,NA,487,420,95.59,82.44,NA,NA,191.19,329.77,7,0,1027
all,GE,202335,495,99,396,1778217,20,2.8999999999999986,18.5,1,100,509448,97.16,349047.79,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-35,-3,-0.59,-0.6,0,TRUE,993,1896,18.53,18.25,9.3,FALSE,FALSE,NA,NA,496.5,474,97.46,93.04,NA,NA,194.92,372.17,7,1,1027
all,GE,202336,633,143,490,1778850,22.6,2.6000000000000014,18.5,1,100,509448,124.25,349172.05,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-36,138,27.09,27.9,0,TRUE,1128,2102,21.45,19.74,10.7,FALSE,FALSE,NA,NA,564,525.5,110.71,103.15,NA,NA,221.42,412.6,7,0,1027
all,GE,202337,742,133,609,1779592,17.9,-4.700000000000003,18.5,1,100,509448,145.65,349317.69,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-37,109,21.4,17.2,0,TRUE,1375,2368,20.07,19.43,10,FALSE,FALSE,NA,NA,687.5,592,134.95,116.2,NA,NA,269.9,464.82,7,0,1027
all,GE,202338,669,120,549,1780261,17.9,0,18.5,1,100,509448,131.32,349449.01,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-38,-73,-14.33,-9.8,0,TRUE,1411,2539,17.93,19.5,9,FALSE,FALSE,NA,NA,705.5,634.75,138.48,124.6,NA,NA,276.97,498.38,7,0,1027
all,GE,202339,699,147,552,1780960,21,3.1000000000000014,18.5,1,100,509448,137.21,349586.22,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-39,30,5.89,4.5,0,TRUE,1368,2743,19.52,19.8,9.8,FALSE,FALSE,NA,NA,684,685.75,134.26,134.61,NA,NA,268.53,538.43,7,0,1027
all,GE,202340,831,204,627,1781791,24.5,3.5,18.5,1,100,509448,163.12,349749.34,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-40,132,25.91,18.9,0,TRUE,1530,2941,22.94,20.54,11.5,FALSE,FALSE,NA,NA,765,735.25,150.16,144.32,NA,NA,300.33,577.29,7,0,1027
all,GE,202341,822,191,631,1782613,23.2,-1.3000000000000007,18.5,1,100,509448,161.35,349910.69,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-41,-9,-1.77,-1.1,0,TRUE,1653,3021,23.9,21.91,11.9,FALSE,FALSE,NA,NA,826.5,755.25,162.23,148.25,NA,NA,324.47,592.99,7,0,1027
all,GE,202342,846,193,653,1783459,22.8,-0.3999999999999986,18.5,1,100,509448,166.06,350076.75,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-42,24,4.71,2.9,0,TRUE,1668,3198,23.02,22.98,11.5,FALSE,FALSE,NA,NA,834,799.5,163.71,156.93,NA,NA,327.41,627.74,7,0,1027
all,GE,202343,726,166,560,1784185,22.9,0.09999999999999787,18.5,1,100,509448,142.51,350219.26,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-43,-120,-23.55,-14.2,0,TRUE,1572,3225,22.84,23.38,11.4,FALSE,FALSE,NA,NA,786,806.25,154.28,158.26,NA,NA,308.57,633.04,7,0,1027
all,GE,202344,819,186,633,1785004,22.7,-0.1999999999999993,18.5,1,100,509448,160.76,350380.02,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-44,93,18.25,12.8,0,TRUE,1545,3213,22.78,22.91,11.4,FALSE,TRUE,NA,3213,772.5,803.25,151.63,157.67,NA,630.68,303.27,630.68,7,0,1027
all,GE,202345,985,264,721,1785989,26.8,4.100000000000001,18.5,1,100,509448,193.35,350573.37,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-45,166,32.59,20.3,0,TRUE,1804,3376,24.94,23.96,12.5,FALSE,TRUE,NA,3376,902,844,177.05,165.67,NA,662.68,354.11,662.68,7,0,1027
all,GE,202346,1045,310,735,1787034,29.7,2.8999999999999986,18.5,1,100,509448,205.12,350778.49,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-46,60,11.77,6.1,0,TRUE,2030,3575,28.28,25.9,14.1,TRUE,TRUE,2030,3575,1015,893.75,199.24,175.43,398.47,701.74,398.47,701.74,7,1,1027
all,GE,202347,1110,341,769,1788144,30.7,1,18.5,1,100,509448,217.88,350996.37,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-47,65,12.76,6.2,0,FALSE,2155,3959,30.21,27.81,15.1,TRUE,TRUE,2155,3959,1077.5,989.75,211.5,194.28,423.01,777.12,423.01,777.12,7,1026,1027
all,GL,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-09,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-10,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-11,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-12,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-13,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-14,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-15,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-16,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-17,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-18,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-19,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-20,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,41190,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-21,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,35
all,GL,202022,69,0,69,69,0,NA,0,1,100,41190,167.52,167.52,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-22,69,167.52,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,35
all,GL,202023,69,0,69,138,0,0,0,1,100,41190,167.52,335.03,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-23,0,0,0,0,TRUE,138,NA,0,NA,0,FALSE,FALSE,NA,NA,69,NA,167.52,NA,NA,NA,335.03,NA,7,0,35
all,GL,202024,71,0,71,209,0,0,0,1,100,41190,172.37,507.4,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-24,2,4.85,2.9,0,TRUE,140,NA,0,NA,0,FALSE,FALSE,NA,NA,70,NA,169.94,NA,NA,NA,339.89,NA,7,0,35
all,GL,202025,142,0,142,351,0,0,0,1,100,41190,344.74,852.15,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-25,71,172.37,100,0,TRUE,213,351,0,0,0,FALSE,FALSE,NA,NA,106.5,87.75,258.56,213.04,NA,NA,517.12,852.15,7,0,35
all,GL,202026,206,1,205,557,0.5,0.5,0.2,1,100,41190,500.12,1352.27,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-26,64,155.38,45.1,0,TRUE,348,488,0.29,0.2,0.1,FALSE,FALSE,NA,NA,174,122,422.43,296.19,NA,NA,844.87,1184.75,7,0,35
all,GL,202027,194,0,194,751,0,-0.5,0.1,1,100,41190,470.99,1823.26,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-27,-12,-29.13,-5.8,0,TRUE,400,613,0.25,0.16,0.1,FALSE,FALSE,NA,NA,200,153.25,485.55,372.06,NA,NA,971.11,1488.23,7,0,35
all,GL,202028,150,3,147,901,2,2,0.4,1,100,41190,364.17,2187.42,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-28,-44,-106.82,-22.7,0,TRUE,344,692,0.87,0.58,0.4,FALSE,FALSE,NA,NA,172,173,417.58,420,NA,NA,835.15,1680.02,7,0,35
all,GL,202029,128,5,123,1029,3.9,1.9,0.9,1,100,41190,310.76,2498.18,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-29,-22,-53.41,-14.7,0,TRUE,278,678,2.88,1.33,1.4,FALSE,FALSE,NA,NA,139,169.5,337.46,411.51,NA,NA,674.92,1646.03,7,0,35
all,GL,202030,92,1,91,1121,1.1,-2.8,0.9,1,100,41190,223.36,2721.53,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-30,-36,-87.4,-28.1,0,TRUE,220,564,2.73,1.6,1.4,FALSE,FALSE,NA,NA,110,141,267.06,342.32,NA,NA,534.11,1369.26,7,0,35
all,GL,202031,87,3,84,1208,3.4,2.3,1.1,1,100,41190,211.22,2932.75,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-31,-5,-12.14,-5.4,0,TRUE,179,457,2.23,2.63,1.1,FALSE,FALSE,NA,NA,89.5,114.25,217.29,277.37,NA,NA,434.57,1109.49,7,0,35
all,GL,202032,92,5,87,1300,5.4,2.0000000000000004,1.4,1,100,41190,223.36,3156.11,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-32,5,12.14,5.7,0,TRUE,179,399,4.47,3.51,2.2,FALSE,FALSE,NA,NA,89.5,99.75,217.29,242.17,NA,NA,434.57,968.68,7,0,35
all,GL,202033,143,5,138,1443,3.5,-1.9000000000000004,1.6,1,100,41190,347.17,3503.28,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-33,51,123.81,55.4,0,TRUE,235,414,4.26,3.38,2.1,FALSE,FALSE,NA,NA,117.5,103.5,285.26,251.27,NA,NA,570.53,1005.1,7,0,35
all,GL,202034,235,12,223,1678,5.1,1.5999999999999996,2.1,1,100,41190,570.53,4073.8,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-34,92,223.36,64.3,0,TRUE,378,557,4.5,4.49,2.2,FALSE,FALSE,NA,NA,189,139.25,458.85,338.07,NA,NA,917.7,1352.27,7,0,35
all,GL,202035,334,2,332,2012,0.6,-4.5,1.8,1,100,41190,810.88,4884.68,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-35,99,240.35,42.1,0,TRUE,569,804,2.46,2.99,1.2,FALSE,FALSE,NA,NA,284.5,201,690.7,487.98,NA,NA,1381.4,1951.93,7,0,35
all,GL,202036,301,2,299,2313,0.7,0.09999999999999998,1.7,1,100,41190,730.76,5615.44,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-36,-33,-80.12,-9.9,0,TRUE,635,1013,0.63,2.07,0.3,FALSE,FALSE,NA,NA,317.5,253.25,770.82,614.83,NA,NA,1541.64,2459.33,7,0,35
all,GL,202037,257,2,255,2570,0.8,0.10000000000000009,1.6,1,100,41190,623.94,6239.38,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-37,-44,-106.82,-14.6,0,TRUE,558,1127,0.72,1.6,0.4,FALSE,FALSE,NA,NA,279,281.75,677.35,684.03,NA,NA,1354.7,2736.1,7,0,35
all,GL,202038,258,4,254,2828,1.6,0.8,1.6,1,100,41190,626.37,6865.74,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-38,1,2.43,0.4,0,TRUE,515,1150,1.17,0.87,0.6,FALSE,FALSE,NA,NA,257.5,287.5,625.15,697.98,NA,NA,1250.3,2791.94,7,0,35
all,GL,202039,258,10,248,3086,3.9,2.3,1.8,1,100,41190,626.37,7492.11,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-39,0,0,0,0,TRUE,516,1074,2.71,1.68,1.4,FALSE,FALSE,NA,NA,258,268.5,626.37,651.86,NA,NA,1252.73,2607.43,7,0,35
all,GL,202040,192,10,182,3278,5.2,1.3000000000000003,2,1,100,41190,466.13,7958.24,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-40,-66,-160.24,-25.6,0,TRUE,450,965,4.44,2.69,2.2,FALSE,FALSE,NA,NA,225,241.25,546.25,585.7,NA,NA,1092.5,2342.8,7,0,35
all,GL,202041,217,20,197,3495,9.2,3.999999999999999,2.4,1,100,41190,526.83,8485.07,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-41,25,60.7,13,0,TRUE,409,925,7.33,4.76,3.7,FALSE,FALSE,NA,NA,204.5,231.25,496.48,561.42,NA,NA,992.96,2245.69,7,0,35
all,GL,202042,395,72,323,3890,18.2,9,4,1,100,41190,958.97,9444.04,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-42,178,432.14,82,0,TRUE,612,1062,15.03,10.55,7.5,FALSE,FALSE,NA,NA,306,265.5,742.9,644.57,NA,NA,1485.8,2578.3,7,0,35
all,GL,202043,522,92,430,4412,17.6,-0.5999999999999979,5.6,1,100,41190,1267.3,10711.34,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-43,127,308.33,32.2,0,TRUE,917,1326,17.88,14.63,8.9,FALSE,FALSE,NA,NA,458.5,331.5,1113.13,804.81,NA,NA,2226.27,3219.23,7,0,35
all,GL,202044,687,165,522,5099,24,6.399999999999999,8.1,1,100,41190,1667.88,12379.22,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-44,165,400.58,31.6,0,TRUE,1209,1821,21.26,19.17,10.6,FALSE,FALSE,NA,NA,604.5,455.25,1467.59,1105.24,NA,NA,2935.18,4420.98,7,0,35
all,GL,202045,556,135,421,5655,24.3,0.3000000000000007,9.7,1,100,41190,1349.84,13729.06,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-45,-131,-318.04,-19.1,0,TRUE,1243,2160,24.14,21.48,12.1,FALSE,FALSE,NA,NA,621.5,540,1508.86,1311,NA,NA,3017.72,5243.99,7,0,35
all,GL,202046,531,125,406,6186,23.5,-0.8000000000000007,10.9,1,100,41190,1289.15,15018.21,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-46,-25,-60.69,-4.5,0,TRUE,1087,2296,23.92,22.52,12,FALSE,FALSE,NA,NA,543.5,574,1319.5,1393.54,NA,NA,2638.99,5574.17,7,0,35
all,GL,202047,406,82,324,6592,20.2,-3.3000000000000007,11.5,1,100,41190,985.68,16003.88,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-47,-125,-303.47,-23.5,0,TRUE,937,2180,22.09,23.26,11,FALSE,FALSE,NA,NA,468.5,545,1137.41,1323.14,NA,NA,2274.82,5292.55,7,0,35
all,GL,202048,483,94,389,7075,19.5,-0.6999999999999993,12,1,100,41190,1172.61,17176.5,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-48,77,186.93,19,0,TRUE,889,1976,19.8,22.06,9.9,FALSE,FALSE,NA,NA,444.5,494,1079.15,1199.32,NA,NA,2158.29,4797.28,7,0,35
all,GL,202049,555,127,428,7630,22.9,3.3999999999999986,12.8,1,100,41190,1347.41,18523.91,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-49,72,174.8,14.9,0,TRUE,1038,1975,21.29,21.67,10.6,FALSE,FALSE,NA,NA,519,493.75,1260.01,1198.71,NA,NA,2520.03,4794.85,7,0,35
all,GL,202050,1087,196,891,8717,18,-4.899999999999999,13.5,1,100,41190,2638.99,21162.9,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-50,532,1291.58,95.9,0,TRUE,1642,2531,19.67,19.72,9.8,FALSE,FALSE,NA,NA,821,632.75,1993.2,1536.17,NA,NA,3986.4,6144.7,7,0,35
all,GL,202051,1351,151,1200,10068,11.2,-6.800000000000001,13.2,1,100,41190,3279.92,24442.83,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-51,264,640.93,24.3,0,TRUE,2438,3476,14.23,16.34,7.1,FALSE,FALSE,NA,NA,1219,869,2959.46,2109.74,NA,NA,5918.91,8438.94,7,0,35
all,GL,202052,757,109,648,10825,14.4,3.200000000000001,13.2,1,100,41190,1837.82,26280.65,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-52,-594,-1442.1,-44,0,TRUE,2108,3750,12.33,15.55,6.2,FALSE,FALSE,NA,NA,1054,937.5,2558.87,2276.04,NA,NA,5117.75,9104.15,7,0,35
all,GL,202053,631,141,490,11456,22.3,7.9,13.7,1,100,41190,1531.93,27812.58,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-53,-126,-305.89,-16.6,0,TRUE,1388,3826,18.01,15.6,9,FALSE,FALSE,NA,NA,694,956.5,1684.87,2322.17,NA,NA,3369.75,9288.66,7,0,35
all,GL,202101,802,203,599,12258,25.3,3,14.5,1,100,41190,1947.07,29759.65,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-01,171,415.14,27.1,0,TRUE,1433,3541,24.01,17.06,12,FALSE,FALSE,NA,NA,716.5,885.25,1739.5,2149.19,NA,NA,3479,8596.75,7,0,35
all,GL,202102,902,109,793,13160,12.1,-13.200000000000001,14.3,1,100,41190,2189.85,31949.5,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-02,100,242.78,12.5,0,TRUE,1704,3092,18.31,18.18,9.2,FALSE,FALSE,NA,NA,852,773,2068.46,1876.67,NA,NA,4136.93,7506.68,7,0,35
all,GL,202103,906,101,805,14066,11.1,-1,14.1,1,100,41190,2199.56,34149.07,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-03,4,9.71,0.4,0,TRUE,1808,3241,11.62,17.09,5.8,FALSE,FALSE,NA,NA,904,810.25,2194.71,1967.1,NA,NA,4389.41,7868.41,7,0,35
all,GL,202104,1030,78,952,15096,7.6,-3.5,13.7,1,100,41190,2500.61,36649.67,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-04,124,301.05,13.7,0,TRUE,1936,3640,9.25,13.49,4.6,FALSE,FALSE,NA,NA,968,910,2350.08,2209.27,NA,NA,4700.17,8837.1,7,0,35
all,GL,202105,677,40,637,15773,5.9,-1.6999999999999993,13.3,1,100,41190,1643.6,38293.28,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-05,-353,-857.01,-34.3,0,TRUE,1707,3515,6.91,9.33,3.5,FALSE,FALSE,NA,NA,853.5,878.75,2072.1,2133.41,NA,NA,4144.21,8533.62,7,0,35
all,GL,202106,587,43,544,16360,7.3,1.3999999999999995,13.1,1,100,41190,1425.1,39718.38,COVID19Test,,2023-11-28_06-00-38,isoweek,2021-06,-90,-218.5,-13.3,0,TRUE,1264,3200,6.57,8.19,3.3,FALSE,FALSE,NA,NA,632,800,1534.35,1942.22,NA,NA,3068.71,7768.88,7,0,35
