sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,TG,202201,21,TRUE,813,0.538,53.800000000000004,144147,14.57,564.01,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,0,0,-2.999999999999993
male,TI,202201,19,TRUE,2035,0.514,51.4,171449,11.08,1186.94,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-1,-0.59,-5,-4.20000000000001
male,UR,202201,1,TRUE,110,0.2,20,18844,5.31,583.74,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-4,-21.22,-80,-42.5
male,VD,202201,42,TRUE,2112,0.532,53.2,404311,10.39,522.37,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,10,2.48,31.2,-3.8999999999999915
male,VS,202201,17,TRUE,889,0.415,41.5,175475,9.69,506.62,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-3,-1.71,-15,-21
male,ZG,202201,6,TRUE,232,0.75,75,65741,9.13,352.9,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,3,4.57,100,32.1
male,ZH,202201,54,TRUE,3581,0.5,50,780245,6.92,458.96,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,11,1.41,25.6,-3.700000000000003
female,AG,202201,24,TRUE,1133,0.407,40.699999999999996,349653,6.86,324.04,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,2,0.57,9.1,-0.8000000000000043
female,AI,202201,2,TRUE,20,1,100,7971,25.09,250.91,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,1,12.54,100,66.69999999999999
female,AR,202201,1,TRUE,112,1,100,27592,3.62,405.91,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-1,-3.63,-50,33.3
female,BE,202201,56,TRUE,1944,0.583,58.3,532864,10.51,364.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,29,5.44,107.4,25.799999999999997
female,BL,202201,10,TRUE,546,0.5,50,149179,6.7,366,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,3,2.01,42.9,0
female,BS,202201,20,TRUE,598,0.541,54.1,100630,19.87,594.26,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,4,3.97,25,4.100000000000001
female,FL,202201,1,TRUE,122,0.5,50,19687,5.08,619.7,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-1,-5.08,-50,0
female,FR,202201,13,TRUE,638,0.481,48.1,164751,7.89,387.25,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,4,2.43,44.4,12.100000000000001
female,GE,202201,100,TRUE,1429,0.571,57.099999999999994,262530,38.09,544.32,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,11,4.19,12.4,1.0999999999999872
female,GL,202201,3,TRUE,130,0.75,75,20378,14.72,637.94,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,0,0,0
female,GR,202201,6,TRUE,350,0.462,46.2,100331,5.98,348.85,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,2,1.99,50,12.899999999999999
female,JU,202201,7,TRUE,169,0.5,50,37276,18.78,453.37,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-6,-16.09,-46.2,-9.099999999999994
female,LU,202201,11,TRUE,612,0.367,36.7,210861,5.22,290.24,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-3,-1.42,-21.4,-7.099999999999994
female,NE,202201,16,TRUE,654,0.432,43.2,89772,17.82,728.51,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-5,-5.57,-23.8,-13.599999999999994
female,NW,202201,2,TRUE,97,0.333,33.300000000000004,21406,9.34,453.14,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,0,0,-66.69999999999999
female,OW,202201,1,TRUE,115,0.2,20,18981,5.27,605.87,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,0,0,-13.300000000000004
female,SG,202201,14,TRUE,881,0.424,42.4,258594,5.41,340.69,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,5,1.93,55.6,3.299999999999997
female,SH,202201,1,TRUE,138,0.5,50,42387,2.36,325.57,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-2,-4.72,-66.7,-50
female,SO,202201,10,TRUE,682,0.323,32.300000000000004,140198,7.13,486.45,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-9,-6.42,-47.4,-22
female,SZ,202201,5,TRUE,363,0.556,55.60000000000001,79628,6.28,455.87,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-3,-3.77,-37.5,5.6000000000000085
female,TG,202201,18,TRUE,693,0.462,46.2,141817,12.69,488.66,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,2,1.41,12.5,3
female,TI,202201,18,TRUE,1454,0.486,48.6,180732,9.96,804.51,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,2,1.11,12.5,4.200000000000003
female,UR,202201,4,TRUE,95,0.8,80,18203,21.97,521.89,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,1,5.49,33.3,42.5
female,VD,202201,37,TRUE,1740,0.468,46.800000000000004,418657,8.84,415.61,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,13,3.11,54.2,3.9000000000000057
female,VS,202201,24,TRUE,764,0.585,58.5,177734,13.5,429.86,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,12,6.75,100,21
female,ZG,202201,2,TRUE,157,0.25,25,64046,3.12,245.14,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,-2,-3.13,-50,-32.099999999999994
female,ZH,202201,54,TRUE,2685,0.5,50,784417,6.88,342.29,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,17,2.16,45.9,3.799999999999997
unknown,AG,202201,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,AI,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,AR,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,BE,202201,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,BL,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,BS,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,FL,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,FR,202201,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,GE,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,GL,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,GR,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,JU,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,LU,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,NE,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,NW,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,OW,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,SG,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,SH,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,SO,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,SZ,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,TG,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,TI,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,UR,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,VD,202201,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,VS,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,ZG,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
unknown,ZH,202201,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-01,0,NA,NA,0
male,AG,202202,29,TRUE,1533,0.558,55.800000000000004,353433,8.21,433.75,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-6,-1.69,-17.1,-3.499999999999993
male,AI,202202,0,TRUE,50,NA,NA,8389,0,596.02,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,NA,NA
male,AR,202202,1,TRUE,148,0.5,50,27993,3.57,528.7,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,3.57,NA,50
male,BE,202202,48,TRUE,2531,0.558,55.800000000000004,514609,9.33,491.83,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,8,1.56,20,14.100000000000009
male,BL,202202,8,TRUE,695,0.533,53.300000000000004,143638,5.57,483.86,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-2,-1.39,-20,3.3000000000000043
male,BS,202202,12,TRUE,612,0.429,42.9,95406,12.58,641.47,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-5,-5.24,-29.4,-3
male,FL,202202,1,TRUE,136,0.333,33.300000000000004,19368,5.16,702.19,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,-16.699999999999996
male,FR,202202,13,TRUE,897,0.481,48.1,165058,7.88,543.45,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-0.6,-7.1,-3.799999999999997
male,GE,202202,81,TRUE,1634,0.466,46.6,246918,32.8,661.76,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,6,2.43,8,3.700000000000003
male,GL,202202,0,TRUE,162,0,0,20812,0,778.4,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-4.8,-100,-25
male,GR,202202,15,TRUE,494,0.682,68.2,101045,14.84,488.89,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,8,7.91,114.3,14.399999999999999
male,JU,202202,6,TRUE,210,0.545,54.50000000000001,36522,16.43,575,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-2.74,-14.3,4.500000000000007
male,LU,202202,12,TRUE,809,0.667,66.7,209465,5.73,386.22,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-7,-3.34,-36.8,3.4000000000000057
male,NE,202202,16,TRUE,782,0.571,57.099999999999994,86394,18.52,905.16,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-5,-5.79,-23.8,0.29999999999999716
male,NW,202202,3,TRUE,104,0.6,60,22488,13.34,462.47,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-4.45,-25,-6.700000000000003
male,OW,202202,1,TRUE,130,0.5,50,19454,5.14,668.24,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-3,-15.42,-75,-30
male,SG,202202,18,TRUE,1341,0.581,58.099999999999994,260651,6.91,514.48,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-0.38,-5.3,0.5
male,SH,202202,1,TRUE,188,1,100,41608,2.4,451.84,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,50
male,SO,202202,10,TRUE,883,0.588,58.8,140047,7.14,630.5,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-11,-7.85,-52.4,-8.900000000000006
male,SZ,202202,4,TRUE,566,0.5,50,84061,4.76,673.32,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,5.600000000000001
male,TG,202202,24,TRUE,837,0.558,55.800000000000004,144147,16.65,580.66,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,3,2.08,14.3,2
male,TI,202202,17,TRUE,2052,0.586,58.599999999999994,171449,9.92,1196.86,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-2,-1.16,-10.5,7.199999999999996
male,UR,202202,2,TRUE,112,1,100,18844,10.61,594.35,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,5.3,100,80
male,VD,202202,26,TRUE,2138,0.464,46.400000000000006,404311,6.43,528.8,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-16,-3.96,-38.1,-6.799999999999997
male,VS,202202,19,TRUE,908,0.679,67.9,175475,10.83,517.45,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,2,1.14,11.8,26.400000000000006
male,ZG,202202,7,TRUE,239,0.7,70,65741,10.65,363.55,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,1.52,16.7,-5
male,ZH,202202,60,TRUE,3641,0.496,49.6,780245,7.69,466.65,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,6,0.77,11.1,-0.3999999999999986
female,AG,202202,23,TRUE,1156,0.442,44.2,349653,6.58,330.61,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-0.28,-4.2,3.500000000000007
female,AI,202202,0,TRUE,20,NA,NA,7971,0,250.91,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-2,-25.09,-100,NA
female,AR,202202,1,TRUE,113,0.5,50,27592,3.62,409.54,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,-50
female,BE,202202,38,TRUE,1982,0.442,44.2,532864,7.13,371.95,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-18,-3.38,-32.1,-14.099999999999994
female,BL,202202,7,TRUE,553,0.467,46.7,149179,4.69,370.7,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-3,-2.01,-30,-3.299999999999997
female,BS,202202,16,TRUE,614,0.571,57.099999999999994,100630,15.9,610.16,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-4,-3.97,-20,2.999999999999993
female,FL,202202,2,TRUE,124,0.667,66.7,19687,10.16,629.86,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,5.08,100,16.700000000000003
female,FR,202202,14,TRUE,652,0.519,51.9,164751,8.5,395.75,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,0.61,7.7,3.799999999999997
female,GE,202202,93,TRUE,1522,0.534,53.400000000000006,262530,35.42,579.74,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-7,-2.67,-7,-3.6999999999999886
female,GL,202202,3,TRUE,133,1,100,20378,14.72,652.66,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,25
female,GR,202202,7,TRUE,357,0.318,31.8,100331,6.98,355.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,1,16.7,-14.400000000000002
female,JU,202202,5,TRUE,174,0.455,45.5,37276,13.41,466.79,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-2,-5.37,-28.6,-4.5
female,LU,202202,6,TRUE,618,0.333,33.300000000000004,210861,2.85,293.08,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-5,-2.37,-45.5,-3.3999999999999986
female,NE,202202,12,TRUE,666,0.429,42.9,89772,13.37,741.88,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-4,-4.45,-25,-0.30000000000000426
female,NW,202202,2,TRUE,99,0.4,40,21406,9.34,462.49,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,6.699999999999996
female,OW,202202,1,TRUE,116,0.5,50,18981,5.27,611.14,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,0,0,30
female,SG,202202,13,TRUE,894,0.419,41.9,258594,5.03,345.72,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-0.38,-7.1,-0.5
female,SH,202202,0,TRUE,138,0,0,42387,0,325.57,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-2.36,-100,-50
female,SO,202202,7,TRUE,689,0.412,41.199999999999996,140198,4.99,491.45,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-3,-2.14,-30,8.899999999999991
female,SZ,202202,4,TRUE,367,0.5,50,79628,5.02,460.89,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-1,-1.26,-20,-5.6000000000000085
female,TG,202202,19,TRUE,712,0.442,44.2,141817,13.4,502.06,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,0.71,5.6,-2
female,TI,202202,12,TRUE,1466,0.414,41.4,180732,6.64,811.15,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-6,-3.32,-33.3,-7.200000000000003
female,UR,202202,0,TRUE,95,0,0,18203,0,521.89,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-4,-21.97,-100,-80
female,VD,202202,30,TRUE,1770,0.536,53.6,418657,7.17,422.78,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-7,-1.67,-18.9,6.799999999999997
female,VS,202202,9,TRUE,773,0.321,32.1,177734,5.06,434.92,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,-15,-8.44,-62.5,-26.4
female,ZG,202202,3,TRUE,160,0.3,30,64046,4.68,249.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,1,1.56,50,5
female,ZH,202202,61,TRUE,2746,0.504,50.4,784417,7.78,350.07,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,7,0.9,13,0.3999999999999986
unknown,AG,202202,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,AI,202202,0,TRUE,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,NA
unknown,AR,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,BE,202202,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,BL,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,BS,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,FL,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,FR,202202,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,GE,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,GL,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,GR,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,JU,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,LU,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,NE,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,NW,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,OW,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,SG,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,SH,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,SO,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,SZ,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,TG,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,TI,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,UR,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,VD,202202,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,VS,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,ZG,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
unknown,ZH,202202,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-02,0,NA,NA,0
male,AG,202203,30,TRUE,1563,0.476,47.599999999999994,353433,8.49,442.23,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,1,0.28,3.4,-8.20000000000001
male,AI,202203,1,TRUE,51,1,100,8389,11.92,607.94,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,1,11.92,NA,NA
male,AR,202203,4,TRUE,152,1,100,27993,14.29,542.99,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,3,10.72,300,50
male,BE,202203,49,TRUE,2580,0.516,51.6,514609,9.52,501.35,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,1,0.19,2.1,-4.200000000000003
male,BL,202203,9,TRUE,704,0.474,47.4,143638,6.27,490.12,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,1,0.7,12.5,-5.900000000000006
male,BS,202203,14,TRUE,626,0.667,66.7,95406,14.67,656.14,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,2,2.09,16.7,23.800000000000004
male,FL,202203,2,TRUE,138,1,100,19368,10.33,712.52,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,1,5.17,100,66.69999999999999
male,FR,202203,11,TRUE,908,0.333,33.300000000000004,165058,6.66,550.11,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,-2,-1.22,-15.4,-14.799999999999997
male,GE,202203,73,TRUE,1707,0.384,38.4,246918,29.56,691.32,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,-8,-3.24,-9.9,-8.200000000000003
male,GL,202203,2,TRUE,164,1,100,20812,9.61,788.01,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,2,9.61,NA,100
male,GR,202203,7,TRUE,501,0.438,43.8,101045,6.93,495.82,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,-8,-7.91,-53.3,-24.400000000000006
male,JU,202203,8,TRUE,218,0.615,61.5,36522,21.9,596.9,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,2,5.47,33.3,6.999999999999993
male,LU,202203,12,TRUE,821,0.522,52.2,209465,5.73,391.95,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,0,0,0,-14.5
male,NE,202203,31,TRUE,813,0.689,68.89999999999999,86394,35.88,941.04,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,15,17.36,93.8,11.799999999999997
male,NW,202203,0,TRUE,104,0,0,22488,0,462.47,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,-3,-13.34,-100,-60
male,OW,202203,4,TRUE,134,1,100,19454,20.56,688.8,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,3,15.42,300,50
male,SG,202203,14,TRUE,1355,0.438,43.8,260651,5.37,519.85,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,-4,-1.54,-22.2,-14.299999999999997
male,SH,202203,2,TRUE,190,1,100,41608,4.81,456.64,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,1,2.41,100,0
male,SO,202203,17,TRUE,900,0.567,56.699999999999996,140047,12.14,642.64,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,7,5,70,-2.1000000000000014
male,SZ,202203,6,TRUE,572,0.75,75,84061,7.14,680.46,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,2,2.38,50,25
male,TG,202203,22,TRUE,859,0.611,61.1,144147,15.26,595.92,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,-2,-1.39,-8.3,5.299999999999997
male,TI,202203,18,TRUE,2070,0.486,48.6,171449,10.5,1207.36,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-03,1,0.58,5.9,-9.999999999999993
