geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
AI,202042,4,TRUE,7,1,100,16360,24.45,42.79,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,3,18.34,300,0,FALSE,FALSE,5,5,2.5,1.25,NA,NA,15.28,7.64,NA,NA,30.56,30.56,4,0,7,0
AR,202042,9,TRUE,35,1,100,55585,16.19,62.97,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,9,16.19,NA,NA,FALSE,FALSE,9,11,4.5,2.75,NA,NA,8.1,4.95,NA,NA,16.19,19.79,9,0,7,0
BE,202042,67,TRUE,404,1,100,1047473,6.4,38.57,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,36,3.44,116.1,0,FALSE,FALSE,98,127,49,31.75,NA,NA,4.68,3.03,NA,NA,9.36,12.12,67,0,7,27
BL,202042,17,TRUE,204,1,100,292817,5.81,69.67,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,10,3.42,142.9,0,FALSE,FALSE,24,26,12,6.5,NA,NA,4.1,2.22,NA,NA,8.2,8.88,17,0,7,3
BS,202042,4,TRUE,184,1,100,196036,2.04,93.86,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,1,0.51,33.3,0,FALSE,FALSE,7,12,3.5,3,NA,NA,1.79,1.53,NA,NA,3.57,6.12,4,0,7,4
FL,202042,3,TRUE,23,1,100,39055,7.68,58.89,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,-2,-5.12,-40,0,FALSE,FALSE,8,8,4,2,NA,NA,10.24,5.12,NA,NA,20.48,20.48,3,0,7,1
FR,202042,42,TRUE,355,1,100,329809,12.73,107.64,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,23,6.97,121.1,0,FALSE,FALSE,61,76,30.5,19,NA,NA,9.25,5.76,NA,NA,18.5,23.04,42,0,7,3
GE,202042,41,TRUE,529,1,100,509448,8.05,103.84,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,16,3.14,64,0,FALSE,FALSE,66,95,33,23.75,NA,NA,6.48,4.66,NA,NA,12.96,18.65,41,0,7,0
GL,202042,1,TRUE,20,1,100,41190,2.43,48.56,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,1,2.43,NA,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,1.21,1.21,NA,NA,2.43,4.86,1,0,7,1
GR,202042,8,TRUE,130,1,100,201376,3.97,64.56,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,4,1.98,100,0,FALSE,FALSE,12,15,6,3.75,NA,NA,2.98,1.86,NA,NA,5.96,7.45,8,0,7,8
JU,202042,18,TRUE,101,1,100,73798,24.39,136.86,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,7,9.48,63.6,0,FALSE,FALSE,29,39,14.5,9.75,NA,NA,19.65,13.21,NA,NA,39.3,52.85,18,0,7,1
LU,202042,11,TRUE,106,1,100,420326,2.62,25.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,8,1.91,266.7,0,FALSE,FALSE,14,14,7,3.5,NA,NA,1.67,0.83,NA,NA,3.33,3.33,11,0,7,1
NE,202042,35,TRUE,239,1,100,176166,19.87,135.67,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,18,10.22,105.9,0,FALSE,FALSE,52,63,26,15.75,NA,NA,14.76,8.94,NA,NA,29.52,35.76,35,0,7,0
NW,202042,1,TRUE,30,1,100,43894,2.28,68.35,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,1,2.28,NA,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,1.14,1.71,NA,NA,2.28,6.83,1,0,7,0
OW,202042,1,TRUE,12,1,100,38435,2.6,31.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,2.6,1.3,NA,NA,5.2,5.2,1,0,7,0
SG,202042,50,TRUE,237,1,100,519245,9.63,45.64,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,27,5.2,117.4,0,FALSE,FALSE,73,81,36.5,20.25,NA,NA,7.03,3.9,NA,NA,14.06,15.6,50,0,7,11
SH,202042,3,TRUE,26,1,100,83995,3.57,30.95,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,1,1.19,50,0,FALSE,FALSE,5,7,2.5,1.75,NA,NA,2.98,2.08,NA,NA,5.95,8.33,3,0,7,8
SO,202042,5,TRUE,124,1,100,280245,1.78,44.25,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,-1,-0.36,-16.7,0,FALSE,FALSE,11,20,5.5,5,NA,NA,1.96,1.78,NA,NA,3.93,7.14,5,0,7,13
SZ,202042,32,TRUE,111,1,100,163689,19.55,67.81,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,17,10.39,113.3,0,FALSE,FALSE,47,54,23.5,13.5,NA,NA,14.36,8.25,NA,NA,28.71,32.99,32,0,7,0
TG,202042,26,TRUE,131,1,100,285964,9.09,45.81,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,20,6.99,333.3,0,FALSE,FALSE,32,42,16,10.5,NA,NA,5.6,3.67,NA,NA,11.19,14.69,26,0,7,10
TI,202042,23,TRUE,827,1,100,352181,6.53,234.82,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,15,4.26,187.5,0,FALSE,FALSE,31,41,15.5,10.25,NA,NA,4.4,2.91,NA,NA,8.8,11.64,23,0,7,0
UR,202042,1,TRUE,19,1,100,37047,2.7,51.29,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,2.7,1.35,NA,NA,5.4,5.4,1,0,7,1
VD,202042,102,TRUE,878,1,100,822968,12.39,106.69,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,65,7.89,175.7,0,FALSE,FALSE,139,185,69.5,46.25,NA,NA,8.45,5.62,NA,NA,16.89,22.48,102,0,7,4
VS,202042,59,TRUE,362,1,100,353209,16.7,102.49,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,45,12.74,321.4,0,FALSE,FALSE,73,93,36.5,23.25,NA,NA,10.33,6.58,NA,NA,20.67,26.33,59,0,7,2
ZG,202042,7,TRUE,42,1,100,129787,5.39,32.36,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,5,3.85,250,0,FALSE,FALSE,9,11,4.5,2.75,NA,NA,3.47,2.12,NA,NA,6.93,8.48,7,0,7,1
ZH,202042,62,TRUE,697,1,100,1564662,3.96,44.55,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-42,24,1.53,63.2,0,FALSE,FALSE,100,142,50,35.5,NA,NA,3.2,2.27,NA,NA,6.39,9.08,62,0,7,17
AG,202043,48,TRUE,304,1,100,703086,6.83,43.24,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,28,3.99,140,0,FALSE,FALSE,68,87,34,21.75,NA,NA,4.84,3.09,NA,NA,9.67,12.37,48,0,7,10
AI,202043,9,TRUE,16,1,100,16360,55.01,97.8,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,5,30.56,125,0,FALSE,FALSE,13,14,6.5,3.5,NA,NA,39.73,21.39,NA,NA,79.46,85.57,9,0,7,0
AR,202043,10,TRUE,45,1,100,55585,17.99,80.96,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,1,1.8,11.1,0,FALSE,FALSE,19,20,9.5,5,NA,NA,17.09,9,NA,NA,34.18,35.98,10,0,7,0
BE,202043,137,TRUE,541,1,100,1047473,13.08,51.65,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,70,6.68,104.5,0,FALSE,FALSE,204,251,102,62.75,NA,NA,9.74,5.99,NA,NA,19.48,23.96,137,0,7,27
BL,202043,23,TRUE,227,1,100,292817,7.85,77.52,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,6,2.04,35.3,0,FALSE,FALSE,40,48,20,12,NA,NA,6.83,4.1,NA,NA,13.66,16.39,23,0,7,3
BS,202043,22,TRUE,206,1,100,196036,11.22,105.08,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,18,9.18,450,0,FALSE,FALSE,26,32,13,8,NA,NA,6.63,4.08,NA,NA,13.26,16.32,22,0,7,4
FL,202043,7,TRUE,30,1,100,39055,17.92,76.81,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,4,10.24,133.3,0,FALSE,FALSE,10,15,5,3.75,NA,NA,12.8,9.6,NA,NA,25.6,38.41,7,0,7,1
FR,202043,87,TRUE,442,1,100,329809,26.38,134.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,45,13.65,107.1,0,FALSE,FALSE,129,158,64.5,39.5,NA,NA,19.56,11.98,NA,NA,39.11,47.91,87,0,7,3
GE,202043,90,TRUE,619,1,100,509448,17.67,121.5,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,49,9.62,119.5,0,FALSE,FALSE,131,176,65.5,44,NA,NA,12.86,8.64,NA,NA,25.71,34.55,90,0,7,0
GL,202043,4,TRUE,24,1,100,41190,9.71,58.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,3,7.28,300,0,FALSE,FALSE,5,5,2.5,1.25,NA,NA,6.07,3.03,NA,NA,12.14,12.14,4,0,7,1
GR,202043,25,TRUE,155,1,100,201376,12.41,76.97,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,17,8.44,212.5,0,FALSE,FALSE,33,39,16.5,9.75,NA,NA,8.19,4.84,NA,NA,16.39,19.37,25,0,7,8
JU,202043,24,TRUE,125,1,100,73798,32.52,169.38,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,6,8.13,33.3,0,FALSE,FALSE,42,58,21,14.5,NA,NA,28.46,19.65,NA,NA,56.91,78.59,24,0,7,1
LU,202043,25,TRUE,131,1,100,420326,5.95,31.17,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,14,3.33,127.3,0,FALSE,FALSE,36,39,18,9.75,NA,NA,4.28,2.32,NA,NA,8.56,9.28,25,0,7,1
NE,202043,59,TRUE,298,1,100,176166,33.49,169.16,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,24,13.62,68.6,0,FALSE,FALSE,94,116,47,29,NA,NA,26.68,16.46,NA,NA,53.36,65.85,59,0,7,0
NW,202043,4,TRUE,34,1,100,43894,9.11,77.46,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,3,6.83,300,0,FALSE,FALSE,5,7,2.5,1.75,NA,NA,5.7,3.99,NA,NA,11.39,15.95,4,0,7,0
OW,202043,1,TRUE,13,1,100,38435,2.6,33.82,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,0,0,0,0,FALSE,FALSE,2,3,1,0.75,NA,NA,2.6,1.95,NA,NA,5.2,7.81,1,0,7,0
SG,202043,82,TRUE,319,1,100,519245,15.79,61.44,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,32,6.16,64,0,FALSE,FALSE,132,158,66,39.5,NA,NA,12.71,7.61,NA,NA,25.42,30.43,82,0,7,11
SH,202043,9,TRUE,35,1,100,83995,10.71,41.67,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,6,7.14,200,0,FALSE,FALSE,12,16,6,4,NA,NA,7.14,4.76,NA,NA,14.29,19.05,9,0,7,8
SO,202043,27,TRUE,151,1,100,280245,9.63,53.88,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,22,7.85,440,0,FALSE,FALSE,32,42,16,10.5,NA,NA,5.71,3.75,NA,NA,11.42,14.99,27,0,7,13
SZ,202043,35,TRUE,146,1,100,163689,21.38,89.19,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,3,1.83,9.4,0,FALSE,FALSE,67,88,33.5,22,NA,NA,20.47,13.44,NA,NA,40.93,53.76,35,0,7,0
TG,202043,32,TRUE,163,1,100,285964,11.19,57,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,6,2.1,23.1,0,FALSE,FALSE,58,71,29,17.75,NA,NA,10.14,6.21,NA,NA,20.28,24.83,32,0,7,10
TI,202043,80,TRUE,907,1,100,352181,22.72,257.54,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,57,16.19,247.8,0,FALSE,FALSE,103,116,51.5,29,NA,NA,14.62,8.23,NA,NA,29.25,32.94,80,0,7,0
UR,202043,2,TRUE,21,1,100,37047,5.4,56.68,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,1,2.7,100,0,FALSE,FALSE,3,4,1.5,1,NA,NA,4.05,2.7,NA,NA,8.1,10.8,2,0,7,1
VD,202043,140,TRUE,1018,1,100,822968,17.01,123.7,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,38,4.62,37.3,0,FALSE,FALSE,242,309,121,77.25,NA,NA,14.7,9.39,NA,NA,29.41,37.55,140,0,7,4
VS,202043,103,TRUE,465,1,100,353209,29.16,131.65,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,44,12.46,74.6,0,FALSE,FALSE,162,188,81,47,NA,NA,22.93,13.31,NA,NA,45.87,53.23,103,0,7,2
ZG,202043,15,TRUE,57,1,100,129787,11.56,43.92,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,8,6.17,114.3,0,FALSE,FALSE,22,24,11,6,NA,NA,8.48,4.62,NA,NA,16.95,18.49,15,0,7,1
ZH,202043,125,TRUE,822,1,100,1564662,7.99,52.54,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-43,63,4.03,101.6,0,FALSE,FALSE,187,248,93.5,62,NA,NA,5.98,3.96,NA,NA,11.95,15.85,125,0,7,17
AG,202044,84,TRUE,388,1,100,703086,11.95,55.19,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,36,5.12,75,0,FALSE,FALSE,132,164,66,41,NA,NA,9.39,5.83,NA,NA,18.77,23.33,84,0,7,10
AI,202044,3,TRUE,19,1,100,16360,18.34,116.14,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-6,-36.67,-66.7,0,FALSE,FALSE,12,17,6,4.25,NA,NA,36.67,25.98,NA,NA,73.35,103.91,3,0,7,0
AR,202044,6,TRUE,51,1,100,55585,10.79,91.75,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-4,-7.2,-40,0,FALSE,FALSE,16,25,8,6.25,NA,NA,14.39,11.24,NA,NA,28.78,44.98,6,0,7,0
BE,202044,177,TRUE,718,1,100,1047473,16.9,68.55,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,40,3.82,29.2,0,FALSE,FALSE,314,412,157,103,NA,NA,14.99,9.83,NA,NA,29.98,39.33,177,0,7,27
BL,202044,32,TRUE,259,1,100,292817,10.93,88.45,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,9,3.08,39.1,0,FALSE,FALSE,55,79,27.5,19.75,NA,NA,9.39,6.74,NA,NA,18.78,26.98,32,0,7,3
BS,202044,24,TRUE,230,1,100,196036,12.24,117.33,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,2,1.02,9.1,0,FALSE,FALSE,46,53,23,13.25,NA,NA,11.73,6.76,NA,NA,23.47,27.04,24,0,7,4
FL,202044,13,TRUE,43,1,100,39055,33.29,110.1,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,6,15.37,85.7,0,FALSE,FALSE,20,28,10,7,NA,NA,25.6,17.92,NA,NA,51.21,71.69,13,0,7,1
FR,202044,118,TRUE,560,1,100,329809,35.78,169.8,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,31,9.4,35.6,0,FALSE,FALSE,205,266,102.5,66.5,NA,NA,31.08,20.16,NA,NA,62.16,80.65,118,0,7,3
GE,202044,85,TRUE,704,1,100,509448,16.68,138.19,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-5,-0.99,-5.6,0,FALSE,FALSE,175,241,87.5,60.25,NA,NA,17.18,11.83,NA,NA,34.35,47.31,85,0,7,0
GL,202044,11,TRUE,35,1,100,41190,26.71,84.97,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,7,17,175,0,FALSE,FALSE,15,16,7.5,4,NA,NA,18.21,9.71,NA,NA,36.42,38.84,11,0,7,1
GR,202044,27,TRUE,182,1,100,201376,13.41,90.38,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,2,1,8,0,FALSE,FALSE,52,64,26,16,NA,NA,12.91,7.95,NA,NA,25.82,31.78,27,0,7,8
JU,202044,16,TRUE,141,1,100,73798,21.68,191.06,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-8,-10.84,-33.3,0,FALSE,FALSE,40,69,20,17.25,NA,NA,27.1,23.37,NA,NA,54.2,93.5,16,0,7,1
LU,202044,56,TRUE,187,1,100,420326,13.32,44.49,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,31,7.37,124,0,FALSE,FALSE,81,95,40.5,23.75,NA,NA,9.64,5.65,NA,NA,19.27,22.6,56,0,7,1
NE,202044,96,TRUE,394,1,100,176166,54.49,223.65,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,37,21,62.7,0,FALSE,FALSE,155,207,77.5,51.75,NA,NA,43.99,29.38,NA,NA,87.99,117.5,96,0,7,0
NW,202044,1,TRUE,35,1,100,43894,2.28,79.74,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-3,-6.83,-75,0,FALSE,FALSE,5,6,2.5,1.5,NA,NA,5.7,3.42,NA,NA,11.39,13.67,1,0,7,0
OW,202044,6,TRUE,19,1,100,38435,15.61,49.43,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,5,13.01,500,0,FALSE,FALSE,7,9,3.5,2.25,NA,NA,9.11,5.85,NA,NA,18.21,23.42,6,0,7,0
SG,202044,73,TRUE,392,1,100,519245,14.06,75.49,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-9,-1.73,-11,0,FALSE,FALSE,155,228,77.5,57,NA,NA,14.93,10.98,NA,NA,29.85,43.91,73,0,7,11
SH,202044,8,TRUE,43,1,100,83995,9.52,51.19,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-1,-1.19,-11.1,0,FALSE,FALSE,17,22,8.5,5.5,NA,NA,10.12,6.55,NA,NA,20.24,26.19,8,0,7,8
SO,202044,52,TRUE,203,1,100,280245,18.56,72.44,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,25,8.93,92.6,0,FALSE,FALSE,79,90,39.5,22.5,NA,NA,14.09,8.03,NA,NA,28.19,32.11,52,0,7,13
SZ,202044,57,TRUE,203,1,100,163689,34.82,124.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,22,13.44,62.9,0,FALSE,FALSE,92,139,46,34.75,NA,NA,28.1,21.23,NA,NA,56.2,84.92,57,0,7,0
TG,202044,35,TRUE,198,1,100,285964,12.24,69.24,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,3,1.05,9.4,0,FALSE,FALSE,67,99,33.5,24.75,NA,NA,11.71,8.65,NA,NA,23.43,34.62,35,0,7,10
TI,202044,150,TRUE,1057,1,100,352181,42.59,300.13,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,70,19.87,87.5,0,FALSE,FALSE,230,261,115,65.25,NA,NA,32.65,18.53,NA,NA,65.31,74.11,150,0,7,0
UR,202044,5,TRUE,26,1,100,37047,13.5,70.18,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,3,8.1,150,0,FALSE,FALSE,7,9,3.5,2.25,NA,NA,9.45,6.07,NA,NA,18.89,24.29,5,0,7,1
VD,202044,211,TRUE,1229,1,100,822968,25.64,149.34,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,71,8.63,50.7,0,FALSE,FALSE,351,490,175.5,122.5,NA,NA,21.33,14.89,NA,NA,42.65,59.54,211,0,7,4
VS,202044,131,TRUE,596,1,100,353209,37.09,168.74,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,28,7.93,27.2,0,FALSE,FALSE,234,307,117,76.75,NA,NA,33.12,21.73,NA,NA,66.25,86.92,131,0,7,2
ZG,202044,7,TRUE,64,1,100,129787,5.39,49.31,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,-8,-6.17,-53.3,0,FALSE,FALSE,22,31,11,7.75,NA,NA,8.48,5.97,NA,NA,16.95,23.89,7,0,7,1
ZH,202044,163,TRUE,985,1,100,1564662,10.42,62.95,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-44,38,2.43,30.4,0,FALSE,FALSE,288,388,144,97,NA,NA,9.2,6.2,NA,NA,18.41,24.8,163,0,7,17
AG,202045,91,TRUE,479,1,100,703086,12.94,68.13,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,7,0.99,8.3,0,FALSE,FALSE,175,243,87.5,60.75,NA,NA,12.45,8.64,NA,NA,24.89,34.56,91,0,7,10
AI,202045,3,TRUE,22,1,100,16360,18.34,134.47,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,0,0,0,0,FALSE,FALSE,6,19,3,4.75,NA,NA,18.34,29.03,NA,NA,36.67,116.14,3,0,7,0
AR,202045,14,TRUE,65,1,100,55585,25.19,116.94,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,8,14.4,133.3,0,FALSE,FALSE,20,39,10,9.75,NA,NA,17.99,17.54,NA,NA,35.98,70.16,14,0,7,0
BE,202045,191,TRUE,909,1,100,1047473,18.23,86.78,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,14,1.33,7.9,0,FALSE,FALSE,368,572,184,143,NA,NA,17.57,13.65,NA,NA,35.13,54.61,191,0,7,27
BL,202045,42,TRUE,301,1,100,292817,14.34,102.79,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,10,3.41,31.2,0,FALSE,FALSE,74,114,37,28.5,NA,NA,12.64,9.73,NA,NA,25.27,38.93,42,0,7,3
BS,202045,36,TRUE,266,1,100,196036,18.36,135.69,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,12,6.12,50,0,FALSE,FALSE,60,86,30,21.5,NA,NA,15.3,10.97,NA,NA,30.61,43.87,36,0,7,4
FL,202045,8,TRUE,51,1,100,39055,20.48,130.59,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-5,-12.81,-38.5,0,FALSE,FALSE,21,31,10.5,7.75,NA,NA,26.89,19.84,NA,NA,53.77,79.38,8,0,7,1
FR,202045,99,TRUE,659,1,100,329809,30.02,199.81,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-19,-5.76,-16.1,0,FALSE,FALSE,217,346,108.5,86.5,NA,NA,32.9,26.23,NA,NA,65.8,104.91,99,0,7,3
GE,202045,73,TRUE,777,1,100,509448,14.33,152.52,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-12,-2.35,-14.1,0,FALSE,FALSE,158,289,79,72.25,NA,NA,15.51,14.18,NA,NA,31.01,56.73,73,0,7,0
GL,202045,16,TRUE,51,1,100,41190,38.84,123.82,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,5,12.13,45.5,0,FALSE,FALSE,27,32,13.5,8,NA,NA,32.77,19.42,NA,NA,65.55,77.69,16,0,7,1
GR,202045,22,TRUE,204,1,100,201376,10.92,101.3,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-5,-2.49,-18.5,0,FALSE,FALSE,49,82,24.5,20.5,NA,NA,12.17,10.18,NA,NA,24.33,40.72,22,0,7,8
JU,202045,8,TRUE,149,1,100,73798,10.84,201.9,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-8,-10.84,-50,0,FALSE,FALSE,24,66,12,16.5,NA,NA,16.26,22.36,NA,NA,32.52,89.43,8,0,7,1
LU,202045,50,TRUE,237,1,100,420326,11.9,56.38,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-6,-1.42,-10.7,0,FALSE,FALSE,106,142,53,35.5,NA,NA,12.61,8.45,NA,NA,25.22,33.78,50,0,7,1
NE,202045,101,TRUE,495,1,100,176166,57.33,280.98,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,5,2.84,5.2,0,FALSE,FALSE,197,291,98.5,72.75,NA,NA,55.91,41.3,NA,NA,111.83,165.19,101,0,7,0
NW,202045,7,TRUE,42,1,100,43894,15.95,95.69,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,6,13.67,600,0,FALSE,FALSE,8,13,4,3.25,NA,NA,9.11,7.4,NA,NA,18.23,29.62,7,0,7,0
OW,202045,7,TRUE,26,1,100,38435,18.21,67.65,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,1,2.6,16.7,0,FALSE,FALSE,13,15,6.5,3.75,NA,NA,16.91,9.76,NA,NA,33.82,39.03,7,0,7,0
SG,202045,96,TRUE,488,1,100,519245,18.49,93.98,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,23,4.43,31.5,0,FALSE,FALSE,169,301,84.5,75.25,NA,NA,16.27,14.49,NA,NA,32.55,57.97,96,0,7,11
SH,202045,9,TRUE,52,1,100,83995,10.71,61.91,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,1,1.19,12.5,0,FALSE,FALSE,17,29,8.5,7.25,NA,NA,10.12,8.63,NA,NA,20.24,34.53,9,0,7,8
SO,202045,54,TRUE,257,1,100,280245,19.27,91.71,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,2,0.71,3.8,0,FALSE,FALSE,106,138,53,34.5,NA,NA,18.91,12.31,NA,NA,37.82,49.24,54,0,7,13
SZ,202045,41,TRUE,244,1,100,163689,25.05,149.06,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-16,-9.77,-28.1,0,FALSE,FALSE,98,165,49,41.25,NA,NA,29.93,25.2,NA,NA,59.87,100.8,41,0,7,0
TG,202045,35,TRUE,233,1,100,285964,12.24,81.48,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,0,0,0,0,FALSE,FALSE,70,128,35,32,NA,NA,12.24,11.19,NA,NA,24.48,44.76,35,0,7,10
TI,202045,177,TRUE,1234,1,100,352181,50.26,350.39,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,27,7.67,18,0,FALSE,FALSE,327,430,163.5,107.5,NA,NA,46.42,30.52,NA,NA,92.85,122.1,177,0,7,0
UR,202045,4,TRUE,30,1,100,37047,10.8,80.98,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-1,-2.7,-20,0,FALSE,FALSE,9,12,4.5,3,NA,NA,12.15,8.1,NA,NA,24.29,32.39,4,0,7,1
VD,202045,209,TRUE,1438,1,100,822968,25.4,174.73,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2020-45,-2,-0.24,-0.9,0,FALSE,FALSE,420,662,210,165.5,NA,NA,25.52,20.11,NA,NA,51.03,80.44,209,0,7,4
